"","patent_id","section","action_date","location_id"
"1078","8127643","B","2012-03-06","rfmxwk4iedfc"
"1079","8132183","G","2012-03-06","vre43zwo28hc"
"1080","8132183","G","2012-03-06","d3cakp0mh8k0"
"1081","8132183","G","2012-03-06","wyrxgjnaglvy"
"1082","8132183","G","2012-03-06","52jafzeo4bja"
"1083","8132183","G","2012-03-06","kzfn0yko19dv"
"1084","8132183","G","2012-03-06","w4p0teeka34b"
"1085","8132183","G","2012-03-06","uofxkhfxue1e"
"1086","8132183","G","2012-03-06","eygsgwokbclk"
"1087","8142483","A","2012-03-27","clljcruxm0xx"
"1088","8142483","A","2012-03-27","jql32x2mqxk6"
"1089","8142483","A","2012-03-27","jooj8aj9g9s7"
"1090","8151675","B","2012-04-10","vgm52lweuaap"
"1091","8153545","B","2012-04-10","kuab96lzw0m6"
"1092","8160310","G","2012-04-17","lfwhguxj3sy7"
"1093","8160310","G","2012-04-17","q6nre3uw2pcv"
"1094","8160310","G","2012-04-17","f0wc0bo1d61n"
"1095","8160310","G","2012-04-17","hjwymoeaxrtm"
"1096","8168722","C","2012-05-01","5li25zuss93u"
"1097","8168722","C","2012-05-01","gey5zv1l0blq"
"1098","8168876","G","2012-05-01","5p0ghgeoyp2t"
"1099","8178735","B","2012-05-15","gkpqff4h94qj"
"1100","8178764","A","2012-05-15","pd27ivmhvd8f"
"1101","8186192","E","2012-05-29","xy1ti2y3pfh3"
"1102","8188217","C","2012-05-29","yahkr3m5n3wd"
"1103","8188217","C","2012-05-29","4isyc27cbfeh"
"1104","8188217","C","2012-05-29","23g699u00mfg"
"1105","8189494","H","2012-05-29","yf9stzhx2rhe"
"1106","8189494","H","2012-05-29","qy3xajmhs48j"
"1107","8189494","H","2012-05-29","13b3t41009z5"
"1108","8189494","H","2012-05-29","ybtvvipxqouo"
"1109","8189494","H","2012-05-29","hjwymoeaxrtm"
"1110","8189494","H","2012-05-29","ulml2udxp4r8"
"1111","8193647","H","2012-06-05","3rkxf0ugs4sy"
"1112","8193647","H","2012-06-05","fxpnqfsvek3u"
"1113","8195038","H","2012-06-05","39b542pbnowk"
"1114","8195038","H","2012-06-05","pw0x8dmf0zjn"
"1115","8195038","H","2012-06-05","8fcn08el41pj"
"1116","8197340","A","2012-06-12","qce43kdmi1by"
"1117","8203699","G","2012-06-19","webd4xyq4lub"
"1118","8203699","G","2012-06-19","5cqz4exas8xv"
"1119","8203699","G","2012-06-19","zygei6rugliw"
"1120","8204661","G","2012-06-19","m5st7lvghog0"
"1121","8204661","G","2012-06-19","6dn5abab699r"
"1122","8204661","G","2012-06-19","wdtx66b8ludm"
"1123","8204661","G","2012-06-19","6qcwqs98tfh0"
"1124","8204661","G","2012-06-19","jooj8aj9g9s7"
"1125","8204661","G","2012-06-19","0xe8c10wi528"
"1126","8207269","C","2012-06-26","hsl6u7knqmaw"
"1127","8207269","C","2012-06-26","ek38cwnc0wob"
"1128","8209186","G","2012-06-26","pw0x8dmf0zjn"
"1129","8209186","G","2012-06-26","8fcn08el41pj"
"1130","8209186","G","2012-06-26","39b542pbnowk"
"1131","8215470","F","2012-07-10","tdk0ut5vx9ki"
"1132","8215470","F","2012-07-10","5s8pdlo0aafg"
"1133","8215470","F","2012-07-10","lugx52rb1s0t"
"1134","8216793","G","2012-07-10","5pqotxpzznpl"
"1135","8216793","G","2012-07-10","zsnrvb7nhasr"
"1136","8217409","H","2012-07-10","p5l5fzqa5vq9"
"1137","8217409","H","2012-07-10","6rgj6bpelcd4"
"1138","8217409","H","2012-07-10","rfmxwk4iedfc"
"1139","8218496","H","2012-07-10","kstsp4t7fu9t"
"1140","8226597","A","2012-07-24","2fsfylg2due2"
"1141","8231779","F","2012-07-31","11ym0yywry0y"
"1142","8233896","H","2012-07-31","ta44sshg1evh"
"1143","8244617","G","2012-08-14","wy09e6twn0s1"
"1144","8244975","G","2012-08-14","zm6mthhgsx9i"
"1145","8244975","G","2012-08-14","9wiu1zum4sx4"
"1146","8244975","G","2012-08-14","7iczv6dr9qse"
"1147","8244975","G","2012-08-14","2h59hvheausn"
"1148","8244975","G","2012-08-14","z0g381tpmfgh"
"1149","8244975","G","2012-08-14","an7gpshb4707"
"1150","8250476","G","2012-08-21","kzfn0yko19dv"
"1151","8250476","G","2012-08-21","d3cakp0mh8k0"
"1152","8250476","G","2012-08-21","wyrxgjnaglvy"
"1153","8250476","G","2012-08-21","52jafzeo4bja"
"1154","8250476","G","2012-08-21","w4p0teeka34b"
"1155","8250476","G","2012-08-21","eygsgwokbclk"
"1156","8250476","G","2012-08-21","uofxkhfxue1e"
"1157","8250476","G","2012-08-21","vre43zwo28hc"
"1158","8250665","G","2012-08-21","x1evptkrbvq2"
"1159","8250665","G","2012-08-21","z8zzsf6pe0et"
"1160","8250665","G","2012-08-21","bjpzpkk6hrsj"
"1161","8250665","G","2012-08-21","6qcwqs98tfh0"
"1162","8250665","G","2012-08-21","yvewk0tsp5p4"
"1163","8253615","H","2012-08-28","hoxb54v4wk2g"
"1164","8259637","H","2012-09-04","kstsp4t7fu9t"
"1165","8266569","G","2012-09-11","p86ilhtxax6w"
"1166","8279491","G","2012-10-02","0ottmisfd8uj"
"1167","8279491","G","2012-10-02","tpbbtsnencs6"
"1168","8279491","G","2012-10-02","i0n5ahw1wjrg"
"1169","8279491","G","2012-10-02","iibshzja6t4m"
"1170","8283289","B","2012-10-09","k8ctghf3nrao"
"1171","8294769","H","2012-10-23","2s0atplfvtvx"
"1172","8294769","H","2012-10-23","r2riafl3rkqb"
"1173","8294769","H","2012-10-23","fjsm1odsvuba"
"1174","8294769","H","2012-10-23","53r19xmt6ufz"
"1175","8299159","C","2012-10-30","ofrwox77gdrs"
"1176","8299159","C","2012-10-30","63oqofpknuzb"
"1177","8299159","C","2012-10-30","lz16ptfet4xy"
"1178","8299159","C","2012-10-30","s62yshz71gxh"
"1179","8299159","C","2012-10-30","jooj8aj9g9s7"
"1180","8299159","C","2012-10-30","i6ubdf8wz4o1"
"1181","8302131","G","2012-10-30","6qcwqs98tfh0"
"1182","8302131","G","2012-10-30","yvewk0tsp5p4"
"1183","8302131","G","2012-10-30","bjpzpkk6hrsj"
"1184","8302131","G","2012-10-30","z8zzsf6pe0et"
"1185","8302131","G","2012-10-30","x1evptkrbvq2"
"1186","8303598","A","2012-11-06","qo6ra44774y0"
"1187","8304133","H","2012-11-06","mbahq3u4628n"
"1188","8304133","H","2012-11-06","zoa1t1p30gd1"
"1189","8306084","H","2012-11-06","7qxxgq1ebkxu"
"1190","8306084","H","2012-11-06","abfp7ydr4845"
"1191","8306084","H","2012-11-06","zsegrh7wmerg"
"1192","8306084","H","2012-11-06","7mk2rga22y5v"
"1193","8306274","G","2012-11-06","2h59hvheausn"
"1194","8306274","G","2012-11-06","vm2ftn0wk3rz"
"1195","8311699","G","2012-11-13","fn2oiiq7azmk"
"1196","8311699","G","2012-11-13","03gfvhyierrk"
"1197","8311699","G","2012-11-13","o4kdvwepy0ba"
"1198","8311699","G","2012-11-13","d3cakp0mh8k0"
"1199","8311699","G","2012-11-13","7bicc3jsedba"
"1200","8311699","G","2012-11-13","by110evmm37t"
"1201","8311699","G","2012-11-13","s9wqitj50rwd"
"1202","8311699","G","2012-11-13","raegsgb4xsi3"
"1203","8311699","G","2012-11-13","4bz8ywtjqwsd"
"1204","8311699","G","2012-11-13","o7moqg1to0nr"
"1205","8311699","G","2012-11-13","hp5osuarfeg3"
"1206","8311699","G","2012-11-13","gvvlg1fln9nh"
"1207","8311699","G","2012-11-13","5gi0ndpgke9c"
"1208","8311699","G","2012-11-13","5qzlklkjcu2v"
"1209","8311699","G","2012-11-13","qe81tkbrldg9"
"1210","8311699","G","2012-11-13","rm6do6dwucxg"
"1211","8311699","G","2012-11-13","wxs8cbajrw73"
"1212","8311699","G","2012-11-13","s80bx98q32g7"
"1213","8311699","G","2012-11-13","rbia2byv4bb9"
"1214","8311699","G","2012-11-13","y84qdg25f7zw"
"1215","8311699","G","2012-11-13","3ymmz9lfqhy7"
"1216","8313686","B","2012-11-20","gq7zqsu66x7r"
"1217","8313686","B","2012-11-20","pos1va2bjk53"
"1218","8313686","B","2012-11-20","5u9eniyfrlzq"
"1219","8313686","B","2012-11-20","w999a1pbek0d"
"1220","8316061","G","2012-11-20","lvckc9q7exya"
"1221","8316061","G","2012-11-20","4n2eco3h4nj0"
"1222","8327913","B","2012-12-11","o3085ln1khlu"
"1223","8330147","H","2012-12-11","yl539bscrp4p"
"1224","8330147","H","2012-12-11","s4inqxkftf8z"
"1225","8336838","A","2012-12-25","6rgj6bpelcd4"
"1226","8336838","A","2012-12-25","p91ofzrt65tz"
"1227","8336838","A","2012-12-25","z67u9xombbfg"
"1228","8339525","G","2012-12-25","3rkxf0ugs4sy"
"1229","8339525","G","2012-12-25","o0or57ea8th6"
"1230","8344501","H","2013-01-01","ekdqe2ie3r6p"
"1231","8344501","H","2013-01-01","kstsp4t7fu9t"
"1232","8344501","H","2013-01-01","3wxy9z7bg3lz"
"1233","8344501","H","2013-01-01","icngqciq5s4v"
"1234","8344501","H","2013-01-01","hjwymoeaxrtm"
"1235","8344501","H","2013-01-01","wy09e6twn0s1"
"1236","8344501","H","2013-01-01","d2v1m0mfav2i"
"1237","8344501","H","2013-01-01","n8qfuedzfrw8"
"1238","8344501","H","2013-01-01","i0n5ahw1wjrg"
"1239","8344501","H","2013-01-01","rfmxwk4iedfc"
"1240","8345062","G","2013-01-01","c5z5hvg1jwl8"
"1241","8345062","G","2013-01-01","c1yvhu186ee8"
"1242","8345062","G","2013-01-01","kstsp4t7fu9t"
"1243","8345062","G","2013-01-01","hjwymoeaxrtm"
"1244","8359902","G","2013-01-29","ybtvvipxqouo"
"1245","8359902","G","2013-01-29","yf9stzhx2rhe"
"1246","8359902","G","2013-01-29","hjwymoeaxrtm"
"1247","8359902","G","2013-01-29","qy3xajmhs48j"
"1248","8359902","G","2013-01-29","ulml2udxp4r8"
"1249","8359902","G","2013-01-29","13b3t41009z5"
"1250","8362468","H","2013-01-29","72wg20egzirq"
"1251","8363802","H","2013-01-29","8fcn08el41pj"
"1252","8363802","H","2013-01-29","pw0x8dmf0zjn"
"1253","8363802","H","2013-01-29","39b542pbnowk"
"1254","8370622","H","2013-02-05","9tob0smc44o1"
"1255","8373433","G","2013-02-12","iidhm211wjlv"
"1256","8388159","G","2013-03-05","44kvl4rtpsm0"
"1257","8388159","G","2013-03-05","k313lc6yle3j"
"1258","8388536","A","2013-03-05","yl539bscrp4p"
"1259","8388536","A","2013-03-05","hoxb54v4wk2g"
"1260","8392909","G","2013-03-05","vre43zwo28hc"
"1261","8392909","G","2013-03-05","d3cakp0mh8k0"
"1262","8392909","G","2013-03-05","52jafzeo4bja"
"1263","8392909","G","2013-03-05","kzfn0yko19dv"
"1264","8392909","G","2013-03-05","w4p0teeka34b"
"1265","8392909","G","2013-03-05","eygsgwokbclk"
"1266","8392909","G","2013-03-05","wyrxgjnaglvy"
"1267","8392909","G","2013-03-05","uofxkhfxue1e"
"1268","8401419","G","2013-03-19","zqp1m7e8cwyh"
"1269","8406643","G","2013-03-26","0gaswhsfohx5"
"1270","8406643","G","2013-03-26","hjwymoeaxrtm"
"1271","8406643","G","2013-03-26","mbahq3u4628n"
"1272","8406643","G","2013-03-26","i0n5ahw1wjrg"
"1273","8416780","H","2013-04-09","idk5zy8eyfb3"
"1274","8416780","H","2013-04-09","kdsolvp6xulf"
"1275","8416780","H","2013-04-09","s62yshz71gxh"
"1276","8416780","H","2013-04-09","kzfn0yko19dv"
"1277","8416780","H","2013-04-09","m15v4eahe0zj"
"1278","8419011","B","2013-04-16","bzu47suatk0d"
"1279","8419011","B","2013-04-16","1hg1whimva4s"
"1280","8419011","B","2013-04-16","zzq9syobce01"
"1281","8419011","B","2013-04-16","c5z5hvg1jwl8"
"1282","8420553","H","2013-04-16","tdk0ut5vx9ki"
"1283","8420553","H","2013-04-16","lrpl4x41d0y4"
"1284","8420553","H","2013-04-16","g4o64z2dtieq"
"1285","8420553","H","2013-04-16","slm1ed9fr3r0"
"1286","8422386","H","2013-04-16","5c5oqb65lyi9"
"1287","8425056","G","2013-04-23","figpkgge0695"
"1288","8425056","G","2013-04-23","g4o64z2dtieq"
"1289","8425056","G","2013-04-23","5c5oqb65lyi9"
"1290","8425056","G","2013-04-23","ihwgnr949vf2"
"1291","8425056","G","2013-04-23","tdk0ut5vx9ki"
"1292","8425056","G","2013-04-23","ks8toqnih3ot"
"1293","8425056","G","2013-04-23","zaqq9manwvhp"
"1294","8425163","B","2013-04-23","ho2aj6evtkpd"
"1295","8425163","B","2013-04-23","ddmwhi3223mv"
"1296","8425163","B","2013-04-23","4kse8nafq3mi"
"1297","8425163","B","2013-04-23","s5jorijx16v6"
"1298","8431198","B","2013-04-30","sqgsexjsu070"
"1299","8431198","B","2013-04-30","yr3emmtfrfkp"
"1300","8431198","B","2013-04-30","jooj8aj9g9s7"
"1301","8438952","B","2013-05-14","4l4zsnpulzoh"
"1302","8445678","G","2013-05-21","lhr1ppdwx8l7"
"1303","8445678","G","2013-05-21","lugx52rb1s0t"
"1304","8448215","H","2013-05-21","wq71t2vx9gsi"
"1305","8454547","C","2013-06-04","656n7m0unkh8"
"1306","8454547","C","2013-06-04","eztz1kwfilt4"
"1307","8455829","G","2013-06-04","ta44sshg1evh"
"1308","8456417","H","2013-06-04","zag8k0ulbqjg"
"1309","8456417","H","2013-06-04","p91ofzrt65tz"
"1310","8461966","H","2013-06-11","rrhhby7laacc"
"1311","8475979","G","2013-07-02","k313lc6yle3j"
"1312","8475979","G","2013-07-02","3iagfapfonnk"
"1313","8475979","G","2013-07-02","44kvl4rtpsm0"
"1314","8476007","C","2013-07-02","i7r5iiv18iq0"
"1315","8476007","C","2013-07-02","ziodsiw2ir7h"
"1316","8476007","C","2013-07-02","l57i5v2x798u"
"1317","8476007","C","2013-07-02","3shb9ek11d7c"
"1318","8476007","C","2013-07-02","z9y1cnvq4e9l"
"1319","8483274","H","2013-07-09","5e8eshs7pp83"
"1320","8483274","H","2013-07-09","kstsp4t7fu9t"
"1321","8483274","H","2013-07-09","sxueh4sq5ylk"
"1322","8483274","H","2013-07-09","z1i0pjs2bvo7"
"1323","8483274","H","2013-07-09","5kf40ijt8b54"
"1324","8483274","H","2013-07-09","ctzk2soo2ozg"
"1325","8483274","H","2013-07-09","xj3o63qbnbnr"
"1326","8483274","H","2013-07-09","g4o64z2dtieq"
"1327","8483274","H","2013-07-09","qnaoyp5b2zsc"
"1328","8483274","H","2013-07-09","pd2tm1x0e6pe"
"1329","8483274","H","2013-07-09","wy09e6twn0s1"
"1330","8483274","H","2013-07-09","clljcruxm0xx"
"1331","8483274","H","2013-07-09","hah77w0tvdyq"
"1332","8483274","H","2013-07-09","s4inqxkftf8z"
"1333","8483274","H","2013-07-09","rm6do6dwucxg"
"1334","8484739","G","2013-07-09","tdk0ut5vx9ki"
"1335","8484739","G","2013-07-09","8oop0zfptlmu"
"1336","8484739","G","2013-07-09","4blsy3k5os9l"
"1337","8488527","H","2013-07-16","5gi0ndpgke9c"
"1338","8488527","H","2013-07-16","j1pbo1oj6yo6"
"1339","8488527","H","2013-07-16","tdk0ut5vx9ki"
"1340","8488527","H","2013-07-16","e4np10uvwdvk"
"1341","8488527","H","2013-07-16","zgujz647dwqh"
"1342","8488527","H","2013-07-16","tj9imv9woe1x"
"1343","8490523","B","2013-07-23","46k2ppovwlw0"
"1344","8499216","H","2013-07-30","mbahq3u4628n"
"1345","8499216","H","2013-07-30","an0i1cj8rnmj"
"1346","8499216","H","2013-07-30","xhmgbn8g84xv"
"1347","8499216","H","2013-07-30","lrpl4x41d0y4"
"1348","8499216","H","2013-07-30","htwlcyeb1xpa"
"1349","8499216","H","2013-07-30","dl4emmef7fa8"
"1350","8499216","H","2013-07-30","zgzui5ew1eif"
"1351","8499216","H","2013-07-30","5s8pdlo0aafg"
"1352","8510987","A","2013-08-20","rccx2b47s3sk"
"1353","8512840","B","2013-08-20","ppgqfadk7n0c"
"1354","8512840","B","2013-08-20","xuaw38h5jx5t"
"1355","8512840","B","2013-08-20","v6z9euwdwmbw"
"1356","8512840","B","2013-08-20","hrn7n9yxeoph"
"1357","8512840","B","2013-08-20","03gfvhyierrk"
"1358","8512840","B","2013-08-20","tdk0ut5vx9ki"
"1359","8512840","B","2013-08-20","2itnt1ovoum0"
"1360","8516854","C","2013-08-27","tj9imv9woe1x"
"1361","8516854","C","2013-08-27","k3p2l0lhzd4v"
"1362","8519577","H","2013-08-27","rr8zdu4bo2b6"
"1363","8519577","H","2013-08-27","kr0wngl3x35b"
"1364","8519577","H","2013-08-27","dma87bnzzxjc"
"1365","8519577","H","2013-08-27","nucbacphwx2t"
"1366","8530213","C","2013-09-10","03gfvhyierrk"
"1367","8533519","G","2013-09-10","2lxuk7i51uxg"
"1368","8534573","B","2013-09-17","kgumce297idi"
"1369","8536053","H","2013-09-17","k313lc6yle3j"
"1370","8544002","G","2013-09-24","sdmrt6wytzyn"
"1371","8544002","G","2013-09-24","hjwymoeaxrtm"
"1372","8551359","C","2013-10-08","wlya7el55zm0"
"1373","8551359","C","2013-10-08","zsegrh7wmerg"
"1374","8552007","C","2013-10-08","w9b8l7nys3ls"
"1375","8560967","G","2013-10-15","z8zzsf6pe0et"
"1376","8560967","G","2013-10-15","6qcwqs98tfh0"
"1377","8560967","G","2013-10-15","x1evptkrbvq2"
"1378","8560967","G","2013-10-15","yvewk0tsp5p4"
"1379","8560967","G","2013-10-15","bjpzpkk6hrsj"
"1380","8574420","C","2013-11-05","xhpm6qxfmwbl"
"1381","8574420","C","2013-11-05","zk2azl3ln9hv"
"1382","8583794","G","2013-11-12","lrpl4x41d0y4"
"1383","8583794","G","2013-11-12","an0i1cj8rnmj"
"1384","8583794","G","2013-11-12","xhmgbn8g84xv"
"1385","8583794","G","2013-11-12","5s8pdlo0aafg"
"1386","8583794","G","2013-11-12","htwlcyeb1xpa"
"1387","8583794","G","2013-11-12","mbahq3u4628n"
"1388","8583794","G","2013-11-12","zgzui5ew1eif"
"1389","8583794","G","2013-11-12","dl4emmef7fa8"
"1390","8592936","H","2013-11-26","tdk0ut5vx9ki"
"1391","8592936","H","2013-11-26","g4o64z2dtieq"
"1392","8592936","H","2013-11-26","lrpl4x41d0y4"
"1393","8592936","H","2013-11-26","slm1ed9fr3r0"
"1394","8595610","G","2013-11-26","whs33yjeu546"
"1395","8611779","G","2013-12-17","xyyr89a0e2b2"
"1396","8611779","G","2013-12-17","wmwsalfatrar"
"1397","8611779","G","2013-12-17","mnosbhpelslg"
"1398","8611779","G","2013-12-17","52jafzeo4bja"
"1399","8611779","G","2013-12-17","0y5yahyjupij"
"1400","8611779","G","2013-12-17","xcfgmhwd2bno"
"1401","8611779","G","2013-12-17","ieffyso6z8up"
"1402","8611779","G","2013-12-17","ulml2udxp4r8"
"1403","8611779","G","2013-12-17","y0sk9aalp88m"
"1404","8611779","G","2013-12-17","9rhn12a771yl"
"1405","8611779","G","2013-12-17","z1i0pjs2bvo7"
"1406","8611779","G","2013-12-17","2u3gm6wgm5ya"
"1407","8611779","G","2013-12-17","qk3ri3980bep"
"1408","8611779","G","2013-12-17","slmrhco5sy3u"
"1409","8611779","G","2013-12-17","zkod3rvjh1et"
"1410","8611779","G","2013-12-17","59madz17qo6f"
"1411","8611779","G","2013-12-17","0k0cn05b9zeg"
"1412","8625715","H","2014-01-07","p86ilhtxax6w"
"1413","8628295","F","2014-01-14","5iddxsx706gq"
"1414","8630087","H","2014-01-14","tpbbtsnencs6"
"1415","8641207","G","2014-02-04","7hwjp5er7x5w"
"1416","8641207","G","2014-02-04","ulml2udxp4r8"
"1417","8641207","G","2014-02-04","q48jzquviddq"
"1418","8641207","G","2014-02-04","so0v5o76uxdy"
"1419","8641207","G","2014-02-04","ui37ko5gouhf"
"1420","8641207","G","2014-02-04","ofrwox77gdrs"
"1421","8641207","G","2014-02-04","vbkdim5sd3wu"
"1422","8641207","G","2014-02-04","97kwj6lbega8"
"1423","8641207","G","2014-02-04","r4ya0llq32ul"
"1424","8641207","G","2014-02-04","k8ctghf3nrao"
"1425","8641207","G","2014-02-04","zg2ojl1jji7g"
"1426","8641822","C","2014-02-04","s91h4hu5t3bd"
"1427","8643700","G","2014-02-04","39b542pbnowk"
"1428","8645123","G","2014-02-04","5cqz4exas8xv"
"1429","8645123","G","2014-02-04","zygei6rugliw"
"1430","8645123","G","2014-02-04","webd4xyq4lub"
"1431","8645577","G","2014-02-04","52jafzeo4bja"
"1432","8645577","G","2014-02-04","zkod3rvjh1et"
"1433","8645577","G","2014-02-04","0k0cn05b9zeg"
"1434","8645577","G","2014-02-04","0y5yahyjupij"
"1435","8645577","G","2014-02-04","ulml2udxp4r8"
"1436","8645577","G","2014-02-04","slmrhco5sy3u"
"1437","8645577","G","2014-02-04","y0sk9aalp88m"
"1438","8645577","G","2014-02-04","59madz17qo6f"
"1439","8645577","G","2014-02-04","2u3gm6wgm5ya"
"1440","8645577","G","2014-02-04","qk3ri3980bep"
"1441","8645577","G","2014-02-04","ieffyso6z8up"
"1442","8645577","G","2014-02-04","9rhn12a771yl"
"1443","8645577","G","2014-02-04","xyyr89a0e2b2"
"1444","8645577","G","2014-02-04","xcfgmhwd2bno"
"1445","8645577","G","2014-02-04","wmwsalfatrar"
"1446","8645577","G","2014-02-04","mnosbhpelslg"
"1447","8645577","G","2014-02-04","z1i0pjs2bvo7"
"1448","8649020","B","2014-02-11","tpbbtsnencs6"
"1449","8649020","B","2014-02-11","iibshzja6t4m"
"1450","8649020","B","2014-02-11","0ottmisfd8uj"
"1451","8649020","B","2014-02-11","i0n5ahw1wjrg"
"1452","8649522","H","2014-02-11","hoxb54v4wk2g"
"1453","8649715","G","2014-02-11","zqp1m7e8cwyh"
"1454","8660312","G","2014-02-25","426yz2gp51o9"
"1455","8660727","B","2014-02-25","dxo23v3gncd4"
"1456","8668804","C","2014-03-11","sqgsexjsu070"
"1457","8668804","C","2014-03-11","jooj8aj9g9s7"
"1458","8668804","C","2014-03-11","yr3emmtfrfkp"
"1459","8675689","H","2014-03-18","wxs8cbajrw73"
"1460","8675689","H","2014-03-18","s9wqitj50rwd"
"1461","8675689","H","2014-03-18","o7moqg1to0nr"
"1462","8675689","H","2014-03-18","03gfvhyierrk"
"1463","8675689","H","2014-03-18","7bicc3jsedba"
"1464","8675689","H","2014-03-18","rbia2byv4bb9"
"1465","8675689","H","2014-03-18","y84qdg25f7zw"
"1466","8675689","H","2014-03-18","gvvlg1fln9nh"
"1467","8675689","H","2014-03-18","by110evmm37t"
"1468","8675689","H","2014-03-18","o4kdvwepy0ba"
"1469","8675689","H","2014-03-18","rm6do6dwucxg"
"1470","8675689","H","2014-03-18","d3cakp0mh8k0"
"1471","8675689","H","2014-03-18","4bz8ywtjqwsd"
"1472","8675689","H","2014-03-18","raegsgb4xsi3"
"1473","8675689","H","2014-03-18","5gi0ndpgke9c"
"1474","8675689","H","2014-03-18","fn2oiiq7azmk"
"1475","8675689","H","2014-03-18","5qzlklkjcu2v"
"1476","8675689","H","2014-03-18","qe81tkbrldg9"
"1477","8675689","H","2014-03-18","s80bx98q32g7"
"1478","8675689","H","2014-03-18","hp5osuarfeg3"
"1479","8675689","H","2014-03-18","3ymmz9lfqhy7"
"1480","8675772","H","2014-03-18","iaf5hnve441t"
"1481","8675772","H","2014-03-18","mvd0rmtvi34e"
"1482","8675772","H","2014-03-18","dc9fxhto9yzm"
"1483","8676483","B","2014-03-18","5s8pdlo0aafg"
"1484","8676483","B","2014-03-18","lugx52rb1s0t"
"1485","8676483","B","2014-03-18","tdk0ut5vx9ki"
"1486","8680245","C","2014-03-25","n5p4vzi1oiym"
"1487","8680245","C","2014-03-25","9atixsomjeqv"
"1488","8680245","C","2014-03-25","vxz5hfny3kb3"
"1489","8680245","C","2014-03-25","kvxmo8sa9hf9"
"1490","8686313","B","2014-04-01","rrhhby7laacc"
"1491","8686705","G","2014-04-01","tdk0ut5vx9ki"
"1492","8686705","G","2014-04-01","3v1q1lzaj8vp"
"1493","8698474","H","2014-04-15","qj9rlevjboxy"
"1494","8700902","H","2014-04-15","8fcn08el41pj"
"1495","8700902","H","2014-04-15","pw0x8dmf0zjn"
"1496","8700902","H","2014-04-15","39b542pbnowk"
"1497","8706334","G","2014-04-22","fms55pjwj4yd"
"1498","8706334","G","2014-04-22","k8ctghf3nrao"
"1499","8712621","B","2014-04-29","iibshzja6t4m"
"1500","8712621","B","2014-04-29","kjugswzn21mm"
"1501","8730259","G","2014-05-20","3wxy9z7bg3lz"
"1502","8730259","G","2014-05-20","n8qfuedzfrw8"
"1503","8730259","G","2014-05-20","rfmxwk4iedfc"
"1504","8730259","G","2014-05-20","hjwymoeaxrtm"
"1505","8730259","G","2014-05-20","icngqciq5s4v"
"1506","8730259","G","2014-05-20","ekdqe2ie3r6p"
"1507","8730259","G","2014-05-20","wy09e6twn0s1"
"1508","8730259","G","2014-05-20","d2v1m0mfav2i"
"1509","8730259","G","2014-05-20","kstsp4t7fu9t"
"1510","8730259","G","2014-05-20","i0n5ahw1wjrg"
"1511","8731270","G","2014-05-20","yl539bscrp4p"
"1512","8731270","G","2014-05-20","hoxb54v4wk2g"
"1513","8734933","B","2014-05-27","88dgbbtcdnkg"
"1514","8738936","G","2014-05-27","mkeo7v870r3c"
"1515","8738936","G","2014-05-27","zcsa9z0gcjny"
"1516","8738936","G","2014-05-27","xyj4n2xztl5p"
"1517","8738936","G","2014-05-27","5s8pdlo0aafg"
"1518","8738936","G","2014-05-27","g6wdxuu7faps"
"1519","8738936","G","2014-05-27","ni78nu59zmkb"
"1520","8738936","G","2014-05-27","tdk0ut5vx9ki"
"1521","8739359","A","2014-06-03","tdeu9bb5kaz2"
"1522","8744747","G","2014-06-03","6qcwqs98tfh0"
"1523","8744747","G","2014-06-03","6dn5abab699r"
"1524","8744747","G","2014-06-03","jooj8aj9g9s7"
"1525","8744747","G","2014-06-03","0xe8c10wi528"
"1526","8744747","G","2014-06-03","m5st7lvghog0"
"1527","8744747","G","2014-06-03","wdtx66b8ludm"
"1528","8748766","H","2014-06-10","o0or57ea8th6"
"1529","8748766","H","2014-06-10","3rkxf0ugs4sy"
"1530","8765457","G","2014-07-01","lfwhguxj3sy7"
"1531","8765457","G","2014-07-01","xzin242s3fe1"
"1532","8765457","G","2014-07-01","w36xnnhke1cr"
"1533","8775610","G","2014-07-08","zm4schm6492e"
"1534","8775610","G","2014-07-08","6xhj7v5di7y8"
"1535","8778886","A","2014-07-15","wqxflej7076v"
"1536","8785263","H","2014-07-22","ulml2udxp4r8"
"1537","8786270","H","2014-07-22","dxx65fg7jb3p"
"1538","8790883","A","2014-07-29","qo6ra44774y0"
"1539","8790883","A","2014-07-29","ean4ki7xbi2p"
"1540","8791919","G","2014-07-29","tkkdl9c3d7wx"
"1541","8795158","A","2014-08-05","w36xnnhke1cr"
"1542","8795158","A","2014-08-05","xzin242s3fe1"
"1543","8795158","A","2014-08-05","lfwhguxj3sy7"
"1544","8798174","H","2014-08-05","yibil30glmqu"
"1545","8801875","A","2014-08-12","fi6aatu1g3e2"
"1546","8801875","A","2014-08-12","a7czxvp41tjo"
"1547","8801875","A","2014-08-12","0l6i8pjeac5t"
"1548","8803445","H","2014-08-12","whs33yjeu546"
"1549","8804156","H","2014-08-12","xyyr89a0e2b2"
"1550","8804156","H","2014-08-12","2u3gm6wgm5ya"
"1551","8804156","H","2014-08-12","y0sk9aalp88m"
"1552","8804156","H","2014-08-12","zkod3rvjh1et"
"1553","8804156","H","2014-08-12","xcfgmhwd2bno"
"1554","8804156","H","2014-08-12","slmrhco5sy3u"
"1555","8804156","H","2014-08-12","wmwsalfatrar"
